,action,who,s_time,e_time,t_time,sub_action,action:sub_action
703,Conversational turns,"Parent,Child",302.51,311.33,8.819999999999993,PCP,Conversational turns:PCP
704,Conversational turns,"Parent,Child",303.67,311.33,7.659999999999968,PCP,Conversational turns:PCP
705,Conversational turns,"Parent,Child",332.04,341.96,9.919999999999959,PCP,Conversational turns:PCP
706,Conversational turns,"Parent,Child",336.03,341.96,5.930000000000007,PCP,Conversational turns:PCP
707,Conversational turns,"Parent,Child",83.35,92.44,9.090000000000003,CPC,Conversational turns:CPC
708,Conversational turns,"Parent,Child",85.57,92.44,6.8700000000000045,CPC,Conversational turns:CPC
709,Conversational turns,"Parent,Child",118.78,126.35,7.569999999999993,CPC,Conversational turns:CPC
710,Conversational turns,"Parent,Child",125.25,128.86,3.6100000000000136,CPC,Conversational turns:CPC
711,Conversational turns,"Parent,Child",128.14,139.54,11.400000000000006,CPC,Conversational turns:CPC
712,Conversational turns,"Parent,Child",138.02,147.02,9.0,CPC,Conversational turns:CPC
713,Conversational turns,"Parent,Child",146.48,158.59,12.110000000000014,CPC,Conversational turns:CPC
714,Conversational turns,"Parent,Child",300.09,307.56,7.470000000000027,CPC,Conversational turns:CPC
715,Joint attention,"Parent,Child",7.78,8.54,0.7599999999999989,robot,Joint attention:robot
716,Joint attention,"Parent,Child",9.58,10.58,1.0,robot,Joint attention:robot
717,Joint attention,"Parent,Child",12.5,14.92,2.42,robot,Joint attention:robot
718,Joint attention,"Parent,Child",18.61,19.05,0.4400000000000013,robot,Joint attention:robot
719,Joint attention,"Parent,Child",20.35,27.83,7.479999999999997,robot,Joint attention:robot
720,Joint attention,"Parent,Child",29.18,30.76,1.5800000000000018,props,Joint attention:props
721,Joint attention,"Parent,Child",41.85,42.42,0.5700000000000003,props,Joint attention:props
722,Joint attention,"Parent,Child",43.07,46.63,3.5600000000000023,props,Joint attention:props
723,Joint attention,"Parent,Child",47.0,47.33,0.3299999999999983,robot,Joint attention:robot
724,Joint attention,"Parent,Child",48.35,49.8,1.4499999999999957,props,Joint attention:props
725,Joint attention,"Parent,Child",54.03,55.52,1.490000000000002,robot,Joint attention:robot
726,Joint attention,"Parent,Child",56.18,57.83,1.6499999999999986,robot,Joint attention:robot
727,Joint attention,"Parent,Child",58.45,59.69,1.2399999999999949,props,Joint attention:props
728,Joint attention,"Parent,Child",61.71,63.07,1.3599999999999994,props,Joint attention:props
729,Joint attention,"Parent,Child",63.78,64.52,0.7399999999999949,props,Joint attention:props
730,Joint attention,"Parent,Child",64.7,65.49,0.789999999999992,robot,Joint attention:robot
731,Joint attention,"Parent,Child",65.68,66.32,0.6399999999999864,props,Joint attention:props
732,Joint attention,"Parent,Child",71.46000000000001,72.01,0.5499999999999972,robot,Joint attention:robot
733,Joint attention,"Parent,Child",73.03999999999999,73.06,0.020000000000010232,robot,Joint attention:robot
734,Joint attention,"Parent,Child",74.18,74.22,0.03999999999999204,props,Joint attention:props
735,Joint attention,"Parent,Child",75.18,75.94,0.7599999999999909,props,Joint attention:props
736,Joint attention,"Parent,Child",77.24,83.76,6.52000000000001,robot,Joint attention:robot
737,Joint attention,"Parent,Child",88.99,92.37,3.3800000000000097,robot,Joint attention:robot
738,Joint attention,"Parent,Child",95.38,107.42,12.040000000000006,props,Joint attention:props
739,Joint attention,"Parent,Child",108.44,109.9,1.460000000000008,robot,Joint attention:robot
740,Joint attention,"Parent,Child",111.72999999999999,116.07,4.340000000000003,robot,Joint attention:robot
741,Joint attention,"Parent,Child",130.59,130.78,0.18999999999999773,robot,Joint attention:robot
742,Joint attention,"Parent,Child",131.41,133.49,2.0800000000000125,props,Joint attention:props
743,Joint attention,"Parent,Child",135.27,136.89,1.6199999999999761,props,Joint attention:props
744,Joint attention,"Parent,Child",149.42000000000002,150.27,0.8499999999999943,robot,Joint attention:robot
745,Joint attention,"Parent,Child",155.32,155.57999999999998,0.2599999999999909,robot,Joint attention:robot
746,Joint attention,"Parent,Child",156.4,156.78,0.37999999999999545,robot,Joint attention:robot
747,Joint attention,"Parent,Child",159.57,163.57999999999998,4.009999999999991,robot,Joint attention:robot
748,Joint attention,"Parent,Child",175.55,179.15,3.5999999999999943,robot,Joint attention:robot
749,Joint attention,"Parent,Child",195.12,198.44,3.319999999999993,props,Joint attention:props
750,Joint attention,"Parent,Child",201.51,205.61,4.100000000000023,props,Joint attention:props
751,Joint attention,"Parent,Child",205.66,208.07999999999998,2.4199999999999875,robot,Joint attention:robot
752,Joint attention,"Parent,Child",229.43,230.18,0.75,robot,Joint attention:robot
753,Joint attention,"Parent,Child",230.99,232.95,1.9599999999999795,robot,Joint attention:robot
754,Joint attention,"Parent,Child",236.69,241.41,4.719999999999999,props,Joint attention:props
755,Joint attention,"Parent,Child",243.25,244.0,0.75,props,Joint attention:props
756,Joint attention,"Parent,Child",245.34,246.72,1.3799999999999955,robot,Joint attention:robot
757,Joint attention,"Parent,Child",248.43,248.96,0.5300000000000011,props,Joint attention:props
758,Joint attention,"Parent,Child",259.27,261.48,2.2100000000000364,props,Joint attention:props
759,Joint attention,"Parent,Child",272.51,273.63,1.1200000000000045,props,Joint attention:props
760,Joint attention,"Parent,Child",280.78,283.14,2.3600000000000136,props,Joint attention:props
761,Joint attention,"Parent,Child",283.5,288.78,5.279999999999973,robot,Joint attention:robot
762,Joint attention,"Parent,Child",289.79,290.63,0.839999999999975,robot,Joint attention:robot
763,Joint attention,"Parent,Child",293.43,298.93,5.5,robot,Joint attention:robot
764,Joint attention,"Parent,Child",303.13,303.43,0.30000000000001137,robot,Joint attention:robot
765,Joint attention,"Parent,Child",305.53,309.07,3.5400000000000205,robot,Joint attention:robot
766,Joint attention,"Parent,Child",310.82,314.3,3.480000000000018,props,Joint attention:props
767,Joint attention,"Parent,Child",318.43,319.73,1.3000000000000114,props,Joint attention:props
768,Joint attention,"Parent,Child",335.73,335.75,0.01999999999998181,robot,Joint attention:robot
769,Joint attention,"Parent,Child",349.76,350.84000000000003,1.080000000000041,robot,Joint attention:robot
770,Joint attention,"Parent,Child",352.34000000000003,353.14,0.7999999999999545,props,Joint attention:props
771,Joint attention,"Parent,Child",355.19,356.19,1.0,robot,Joint attention:robot
772,Joint attention,"Parent,Child",356.49,363.96,7.46999999999997,props,Joint attention:props
773,Joint attention,"Parent,Child",365.08,367.89,2.8100000000000023,props,Joint attention:props
774,Joint attention,"Parent,Child",369.38,370.1,0.7200000000000273,robot,Joint attention:robot
775,Joint attention,"Parent,Child",372.79,380.94,8.149999999999977,props,Joint attention:props
776,Joint attention,"Parent,Child",381.27,382.61,1.3400000000000318,robot,Joint attention:robot
777,Joint attention,"Parent,Child",384.08,384.73,0.6500000000000341,robot,Joint attention:robot
778,Joint attention,"Parent,Child",387.74,389.56,1.8199999999999932,robot,Joint attention:robot
779,Joint attention,"Parent,Child",391.3,394.46,3.159999999999968,props,Joint attention:props
780,Joint attention,"Parent,Child",400.35,402.07,1.7199999999999704,props,Joint attention:props
781,Joint attention,"Parent,Child",407.06,409.26,2.1999999999999886,robot,Joint attention:robot
782,Joint attention,"Parent,Child",411.65,411.97,0.32000000000005,robot,Joint attention:robot
783,Joint attention,"Parent,Child",251.46,255.22,3.759999999999991,props,Joint attention:props
784,Mutual gaze,"Parent,Child",15.46,18.3,2.84,MG,Mutual gaze:MG
785,Mutual gaze,"Parent,Child",31.32,33.9,2.5799999999999983,MG,Mutual gaze:MG
786,Mutual gaze,"Parent,Child",40.24,40.39,0.14999999999999858,MG,Mutual gaze:MG
787,Mutual gaze,"Parent,Child",52.3,53.98,1.6799999999999997,MG,Mutual gaze:MG
788,Mutual gaze,"Parent,Child",84.14,85.98,1.8400000000000034,MG,Mutual gaze:MG
789,Mutual gaze,"Parent,Child",87.0,88.38,1.3799999999999955,MG,Mutual gaze:MG
790,Mutual gaze,"Parent,Child",93.05,94.33,1.2800000000000011,MG,Mutual gaze:MG
791,Mutual gaze,"Parent,Child",136.95,140.05,3.1000000000000227,MG,Mutual gaze:MG
792,Mutual gaze,"Parent,Child",164.63,170.15,5.52000000000001,MG,Mutual gaze:MG
793,Mutual gaze,"Parent,Child",194.26,194.59,0.3300000000000125,MG,Mutual gaze:MG
794,Mutual gaze,"Parent,Child",212.09,216.75,4.659999999999997,MG,Mutual gaze:MG
795,Mutual gaze,"Parent,Child",223.18,224.3,1.1200000000000045,MG,Mutual gaze:MG
796,Mutual gaze,"Parent,Child",225.72,227.07999999999998,1.3599999999999852,MG,Mutual gaze:MG
797,Mutual gaze,"Parent,Child",228.27,228.98,0.7099999999999795,MG,Mutual gaze:MG
798,Mutual gaze,"Parent,Child",249.42,251.24,1.8200000000000216,MG,Mutual gaze:MG
799,Mutual gaze,"Parent,Child",262.33,263.09,0.7599999999999909,MG,Mutual gaze:MG
800,Mutual gaze,"Parent,Child",267.05,269.13,2.079999999999984,MG,Mutual gaze:MG
801,Mutual gaze,"Parent,Child",270.15,272.47,2.32000000000005,MG,Mutual gaze:MG
802,Mutual gaze,"Parent,Child",301.47,302.26,0.7899999999999636,MG,Mutual gaze:MG
803,Mutual gaze,"Parent,Child",320.33,321.02,0.6899999999999977,MG,Mutual gaze:MG
804,Mutual gaze,"Parent,Child",323.06,324.58,1.5199999999999818,MG,Mutual gaze:MG
805,Mutual gaze,"Parent,Child",326.42,331.41,4.990000000000009,MG,Mutual gaze:MG
806,Mutual gaze,"Parent,Child",333.86,334.36,0.5,MG,Mutual gaze:MG
807,Mutual gaze,"Parent,Child",336.2,340.46,4.259999999999991,MG,Mutual gaze:MG
808,Mutual gaze,"Parent,Child",404.21,406.75,2.5400000000000205,MG,Mutual gaze:MG
809,Mutual gaze,"Parent,Child",410.38,411.12,0.7400000000000091,MG,Mutual gaze:MG
